date_time,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,cloud_coverage,weather_condition,forecasted_weather
19-06-2024 21:00,22.2,66.1,12.6,192,1009,3.3,11.9,clear,snowy
19-06-2024 22:00,31.5,88.7,3.3,265,1048.5,7.9,84.3,clear,cloudy
19-06-2024 23:00,24.8,51.9,12.2,59,1046.2,13.8,81.9,snowy,foggy
20-06-2024 00:00,27.4,57.5,3.5,204,1007.5,4.2,67.3,foggy,clear
20-06-2024 01:00,19.1,75.1,2.1,154,1035.6,9.7,92,snowy,snowy
20-06-2024 02:00,28.5,77.6,12.7,71,1024.5,11.8,40,sunny,cloudy
20-06-2024 03:00,26.7,44,14.7,155,997,15.8,13.2,clear,rainy
20-06-2024 04:00,13,85.8,2.2,172,1045.2,4.3,97.6,rainy,cloudy
20-06-2024 05:00,24.3,82,12.4,307,998.2,19.6,51.3,foggy,sunny
20-06-2024 06:00,16.4,31.1,13,61,1040.9,19.3,47.6,foggy,foggy
20-06-2024 07:00,30.1,37.7,2.7,204,1024.6,0.2,6.4,clear,rainy
20-06-2024 08:00,20.6,59.8,5,59,1023.5,7.4,57,clear,sunny
20-06-2024 09:00,34.9,57.7,11.3,85,1038.7,1.4,64.5,snowy,rainy
20-06-2024 10:00,12.3,72.5,12.3,142,1014.6,6.3,47.3,cloudy,snowy
20-06-2024 11:00,29.5,35.4,6,350,1039.7,12.1,91,clear,foggy
20-06-2024 12:00,26.8,68.7,3.2,6,1018.5,12.2,74.2,clear,foggy
20-06-2024 13:00,29.2,67,10.1,294,1048.9,1.9,3.9,snowy,rainy
20-06-2024 14:00,17.7,44,10.8,178,1026.2,13.5,54.3,clear,clear
20-06-2024 15:00,22.3,62.5,8.1,226,1006.2,16.9,99.4,sunny,clear
20-06-2024 16:00,29.9,43.3,3,6,1033.4,12.6,20,snowy,snowy
20-06-2024 17:00,15.8,38.8,12.8,139,1015.7,6.2,61.7,sunny,snowy
20-06-2024 18:00,15.7,64.4,10,13,1036.4,0,27.3,clear,snowy
20-06-2024 19:00,23.8,88.6,13.2,33,1038.3,13,37.1,rainy,snowy
20-06-2024 20:00,23.1,44.2,14.1,239,1023.2,13.6,3.4,clear,rainy
20-06-2024 21:00,17.1,51.3,12.3,328,1041.1,14.2,68.8,cloudy,snowy
20-06-2024 22:00,17.5,45.4,14.4,319,1008.2,0.8,76.6,foggy,sunny
20-06-2024 23:00,16.9,46,14.4,96,984,10.3,77.3,snowy,clear
21-06-2024 00:00,29.3,54.3,9.7,267,1026.4,8.3,97.1,cloudy,cloudy
21-06-2024 01:00,26.3,72.1,11.2,125,1033.5,15.3,83.8,sunny,sunny
21-06-2024 02:00,30.8,32.3,10.8,33,985.1,14.5,20.8,snowy,sunny
21-06-2024 03:00,34.4,87.4,9.7,282,1034,19,23.1,cloudy,clear
21-06-2024 04:00,21.9,32.8,1.3,17,1024.7,18,76.8,snowy,snowy
21-06-2024 05:00,11.7,82.9,6,292,988.1,11.2,77.7,sunny,rainy
21-06-2024 06:00,11.2,83.7,2.4,67,1017.8,19.6,12.3,snowy,foggy
21-06-2024 07:00,17.4,61.5,5.2,236,987.6,3,0.7,sunny,cloudy
21-06-2024 08:00,33.3,38.2,2,79,1002.5,0.1,40.1,foggy,cloudy
21-06-2024 09:00,23.1,63.9,13.9,85,1036.3,2.2,69.5,clear,sunny
21-06-2024 10:00,16.8,67.7,7.3,59,987.1,7.1,86.7,snowy,snowy
21-06-2024 11:00,20,81.5,3.7,47,1012.2,15.1,16.5,snowy,snowy
21-06-2024 12:00,25,63.1,9.2,178,1022.4,7.7,81.5,sunny,cloudy
21-06-2024 13:00,26.3,54.6,3.8,355,1045.8,15.6,68.4,foggy,sunny
21-06-2024 14:00,13.8,80.3,12.3,83,1031.6,14.9,16.6,sunny,rainy
21-06-2024 15:00,34.4,88.9,5.3,94,989.7,15.9,87.3,sunny,cloudy
21-06-2024 16:00,23.6,68.7,5.4,307,1047.8,3.7,93.3,snowy,sunny
21-06-2024 17:00,13.4,82.5,13.2,251,1013.5,10.3,26.6,snowy,rainy
21-06-2024 18:00,32.3,65.9,8.8,332,1005.9,14.3,14.9,rainy,clear
21-06-2024 19:00,11.9,71.4,13.4,179,989,5.7,96.8,rainy,snowy
21-06-2024 20:00,32.7,71.3,6.8,83,1045.3,16.8,2.3,sunny,sunny
21-06-2024 21:00,34.9,72.3,5.8,309,1021,15.6,94.8,rainy,rainy
21-06-2024 22:00,27.5,49.3,8.1,149,1049.2,2.4,21.6,foggy,cloudy
21-06-2024 23:00,29.3,64.5,1.9,38,992.2,4.4,43.8,sunny,clear
22-06-2024 00:00,18.4,65.6,3.2,278,1018.2,4.7,30.8,snowy,cloudy
22-06-2024 01:00,33.5,48.9,4.1,303,987.7,17.6,15.4,foggy,sunny
22-06-2024 02:00,23.2,51,12.4,112,1016.7,3.7,35.2,sunny,clear
22-06-2024 03:00,28.3,75.7,11.3,126,1042.3,12.4,53.9,foggy,foggy
22-06-2024 04:00,33.1,65,3.7,40,987.7,1.3,9.4,cloudy,clear
22-06-2024 05:00,34.4,39,4.9,157,998.9,11.1,80.9,clear,sunny
22-06-2024 06:00,30.8,80.3,14.2,205,1027.8,2.8,80,cloudy,rainy
22-06-2024 07:00,17.6,83,2.2,46,985.3,11.5,79.7,sunny,foggy
22-06-2024 08:00,34.2,58,8.7,184,1011.8,7.4,68.6,sunny,sunny
22-06-2024 09:00,25.7,42.5,8.3,71,1003.3,12.1,45.5,sunny,clear
22-06-2024 10:00,33.3,86.9,11.2,56,1038.7,7.9,83.4,clear,clear
22-06-2024 11:00,26.9,82.9,4.7,238,983.4,17.1,85.2,cloudy,rainy
22-06-2024 12:00,17.7,44.7,14.1,61,1040.4,15.1,28.5,snowy,snowy
22-06-2024 13:00,19.3,35.7,6.7,341,1029.3,16.9,48.1,foggy,snowy
22-06-2024 14:00,23.8,56.4,5,56,1000.8,4.4,20.3,cloudy,sunny
22-06-2024 15:00,29.8,70.6,5.7,242,993.8,3,25.6,cloudy,sunny
22-06-2024 16:00,17.9,40.5,5.9,327,1046.5,11.1,23.9,snowy,snowy
22-06-2024 17:00,24.5,60.8,3.8,123,1018.8,17.5,82.7,foggy,foggy
22-06-2024 18:00,18.6,55.5,14,152,1004.1,2.2,25.1,clear,sunny
22-06-2024 19:00,30.4,83.4,3.4,254,983.1,4.7,54.6,cloudy,snowy
22-06-2024 20:00,21.7,55.8,13.4,216,991.6,14.9,62.8,clear,foggy
22-06-2024 21:00,11.9,62,6.7,231,1021.9,9.3,74.5,rainy,snowy
22-06-2024 22:00,14.2,87.3,4.8,16,1015.9,12.1,2.9,sunny,rainy
22-06-2024 23:00,11.5,48,3.8,79,1033,11.8,47.6,cloudy,foggy
23-06-2024 00:00,22.5,47.3,8.1,175,1038.4,8.2,29.3,foggy,snowy
23-06-2024 01:00,12.7,78,10.4,38,1007.8,14.1,83.4,rainy,cloudy
23-06-2024 02:00,12.9,46.7,13.6,142,987.1,17,3.7,rainy,snowy
23-06-2024 03:00,33.5,79.9,10.1,16,1035.4,18.2,20.7,cloudy,cloudy
23-06-2024 04:00,31.8,35.7,7.8,248,1018.8,0.9,31.6,cloudy,cloudy
23-06-2024 05:00,21.3,36.7,1.5,34,1048.6,11.1,7.8,sunny,clear
23-06-2024 06:00,34.6,84.1,13.8,288,1035.7,0.8,39.5,rainy,sunny
23-06-2024 07:00,10,62.4,13.6,145,1003,18,74.4,cloudy,snowy
23-06-2024 08:00,25.3,73.1,6.3,214,1010,8.6,21.2,sunny,clear
23-06-2024 09:00,25.4,43.5,1.4,164,996.5,18,75.4,foggy,clear
23-06-2024 10:00,21.4,40,11.3,110,1015.8,3.8,52.9,foggy,foggy
23-06-2024 11:00,19.9,80.1,12.1,134,1029.8,3.2,34.5,rainy,cloudy
23-06-2024 12:00,21.4,51.5,8.6,73,1022.9,18.2,36.9,cloudy,clear
23-06-2024 13:00,20.4,57.3,6.6,155,1003.9,18.8,11.6,sunny,snowy
23-06-2024 14:00,28.3,31.7,12.9,214,1037.6,15.3,25,sunny,rainy
23-06-2024 15:00,13.4,53.2,3.7,353,987.4,4.4,73.1,rainy,snowy
23-06-2024 16:00,14.9,76.2,7.2,273,990,3.4,86.3,foggy,cloudy
23-06-2024 17:00,14.5,79.3,1.3,278,1008.3,15,26.6,cloudy,foggy
23-06-2024 18:00,16.6,71.9,3.3,147,1029.2,12.7,58.9,sunny,snowy
23-06-2024 19:00,23.1,71.5,14.2,30,1028.6,17.4,3.5,foggy,snowy
23-06-2024 20:00,12.8,60.4,9.1,13,1005.7,5.5,7.7,sunny,sunny
23-06-2024 21:00,31.7,62.3,12.3,22,1028.8,5.9,96.4,cloudy,clear
23-06-2024 22:00,17.4,74.6,7.8,1,984.2,14.6,89.7,snowy,sunny
23-06-2024 23:00,14.1,44.8,12.7,177,1000.3,5.4,8.1,foggy,snowy
24-06-2024 00:00,26.9,43.9,8.5,328,1028.6,9.2,82.2,clear,cloudy
24-06-2024 01:00,11,87,1.1,58,992.9,10.4,10.3,sunny,rainy
24-06-2024 02:00,25.5,31.7,13.6,288,994.9,13.4,82.9,sunny,clear
24-06-2024 03:00,27.5,38.4,3.1,175,986.1,6.9,91.4,cloudy,snowy
24-06-2024 04:00,15.4,64.2,7.3,171,1005.5,17.2,15.3,snowy,rainy
24-06-2024 05:00,11,74.3,7.7,82,1037.7,8,14.7,snowy,snowy
24-06-2024 06:00,19.1,62.3,1.7,222,1038.5,0.8,92.7,snowy,foggy
24-06-2024 07:00,12.5,51.3,1.7,34,1040.4,1.3,30.1,foggy,cloudy
24-06-2024 08:00,12.9,88.7,11.7,296,982.6,19.4,47.3,sunny,foggy
24-06-2024 09:00,16.4,72.2,5.2,109,1049.5,12.4,30.4,clear,clear
24-06-2024 10:00,17.4,79.9,6.7,234,1015.2,9.8,74.9,snowy,rainy
24-06-2024 11:00,23.2,32.4,8.9,38,1041.1,17.4,21.1,sunny,foggy
24-06-2024 12:00,27,44.2,6.2,218,1043.4,14.3,49.4,rainy,snowy
24-06-2024 13:00,24.8,52.5,11.9,216,1016,3.6,85,cloudy,foggy
24-06-2024 14:00,13.7,41,13.4,193,983.6,0.1,94.3,cloudy,sunny
24-06-2024 15:00,14.3,34.4,1.8,162,1021.8,19.6,35.3,sunny,rainy
24-06-2024 16:00,32,43.5,9.9,115,1003.4,12.6,11.4,clear,snowy
24-06-2024 17:00,24,62,5.4,327,994.5,9.5,81,sunny,clear
24-06-2024 18:00,31.7,71.7,9.2,160,992.8,18.9,11.1,clear,foggy
24-06-2024 19:00,19.3,76.4,7.8,88,1019.1,7.4,77.9,foggy,cloudy
24-06-2024 20:00,25.4,32.6,5.7,140,987.3,14.5,68.9,rainy,rainy
24-06-2024 21:00,23.1,55.7,2.3,311,1037.5,13.4,57.8,cloudy,cloudy
24-06-2024 22:00,18,37.3,8.8,173,995.9,13.5,93.9,snowy,sunny
24-06-2024 23:00,21.7,55.9,2.6,200,1018.5,13.5,32.2,snowy,snowy
25-06-2024 00:00,22.6,56,3.2,354,988.8,0.2,9.3,cloudy,cloudy
25-06-2024 01:00,15,59.9,14.8,301,1040.2,16.5,98.2,rainy,rainy
25-06-2024 02:00,17.9,83.6,5.4,355,1028.4,18.5,44.1,rainy,rainy
25-06-2024 03:00,29.8,78.3,9.2,112,994.5,9,43.3,sunny,cloudy
25-06-2024 04:00,32.9,68.2,4.8,173,1030.1,11.2,9,snowy,cloudy
25-06-2024 05:00,19,83.1,13.1,73,985.8,6.5,74.4,cloudy,snowy
25-06-2024 06:00,17.7,70.7,5,324,1034.1,15.7,72,snowy,cloudy
25-06-2024 07:00,14.9,79.1,6.1,286,1014.3,14.7,14.5,foggy,rainy
25-06-2024 08:00,27,63.8,9.5,124,988.4,14.8,23.4,cloudy,sunny
25-06-2024 09:00,18.1,61.5,13.2,23,1018.5,14.7,1.6,rainy,sunny
25-06-2024 10:00,34.7,73.4,12.4,31,994.1,4.4,89,snowy,cloudy
25-06-2024 11:00,18.1,31.2,4.7,253,1027.1,2.3,24.5,clear,clear
25-06-2024 12:00,19.9,71.4,12.6,112,1029.6,6.2,92.7,clear,rainy
25-06-2024 13:00,25.1,86.1,10.8,194,1033.3,11.5,57.1,foggy,rainy
25-06-2024 14:00,30,72.8,14.9,15,1042.6,8,42.5,clear,snowy
25-06-2024 15:00,21.7,32.2,14.1,211,1025.8,5,0.8,foggy,snowy
25-06-2024 16:00,20.6,52.7,8.5,107,1014.4,0.4,9.2,foggy,foggy
25-06-2024 17:00,34.9,78.6,11.5,23,1039.8,2.4,15.9,rainy,snowy
25-06-2024 18:00,10.3,87.5,9,289,1043,2.1,10.6,rainy,clear
25-06-2024 19:00,32.4,52.2,9.3,307,1034.7,19.1,25.6,cloudy,snowy
25-06-2024 20:00,13.7,80.5,2.4,303,1046,15.6,15.5,snowy,foggy
25-06-2024 21:00,29.6,81.8,1,342,1048.6,2.5,66.4,sunny,rainy
25-06-2024 22:00,25.4,37.4,1.7,118,997.6,9.3,29.7,clear,snowy
25-06-2024 23:00,18.5,80.7,14.5,180,992.9,13.1,71.8,snowy,foggy
26-06-2024 00:00,31.8,49.5,2.8,37,1011.4,19.2,13.5,snowy,snowy
26-06-2024 01:00,10.3,65.6,1.6,232,1049.8,5.4,20.9,foggy,snowy
26-06-2024 02:00,15.7,62.3,5.3,68,986.2,5.3,78.7,clear,rainy
26-06-2024 03:00,24.2,69.8,9.2,81,1029.8,11.4,63.4,rainy,foggy
26-06-2024 04:00,18.8,74.4,14.3,117,1039.6,17.1,9.6,snowy,snowy
26-06-2024 05:00,25.3,56.5,10.8,308,1049.8,5.6,95.9,foggy,rainy
26-06-2024 06:00,10.6,83.3,4.9,49,1023.4,2.5,76.3,rainy,sunny
26-06-2024 07:00,12.9,78.6,14.1,156,1006.6,5.3,55.3,foggy,foggy
26-06-2024 08:00,13.2,77.1,1.5,73,991.7,9,34.3,snowy,cloudy
26-06-2024 09:00,14.7,57.5,14.7,182,1048.7,7.2,9.4,sunny,foggy
26-06-2024 10:00,21.5,32.3,1.8,105,1044.7,17.2,35.8,snowy,snowy
26-06-2024 11:00,28.8,59.5,11.6,188,1036.3,18.9,32.3,snowy,snowy
26-06-2024 12:00,32.6,83.9,1.6,305,1046.1,7.6,7.8,clear,foggy
26-06-2024 13:00,30.9,41.4,14,271,984.3,16.5,78.4,clear,rainy
26-06-2024 14:00,14.9,89,2.5,86,1024.2,1.4,41.5,sunny,foggy
26-06-2024 15:00,21,78.5,1.7,349,999.2,11.1,89,snowy,snowy
26-06-2024 16:00,15,72.6,13.4,325,1033.6,16.6,15.8,clear,snowy
26-06-2024 17:00,16.6,70.6,2.3,171,986.7,8.4,31.8,foggy,clear
26-06-2024 18:00,22.6,65.2,12.2,251,998.1,2.9,27.9,foggy,rainy
26-06-2024 19:00,11.7,73.2,11.5,355,1039.5,5.7,86.5,sunny,clear
26-06-2024 20:00,15.5,55.3,9.4,143,1032.5,9.8,50.8,sunny,sunny
26-06-2024 21:00,33.4,80.7,6.3,283,1049.4,16.9,14.2,cloudy,snowy
26-06-2024 22:00,21.7,71.8,13.8,184,1025.1,15,35.7,rainy,rainy
26-06-2024 23:00,21.1,76.3,13.2,153,1001.2,1.7,94.3,foggy,rainy
27-06-2024 00:00,10.4,77.5,7,341,1018.4,10.9,55.1,rainy,rainy
27-06-2024 01:00,16.2,35.5,4.2,117,1046.1,17.4,3.7,cloudy,sunny
27-06-2024 02:00,31.7,33.3,4.8,266,1025.6,11.5,5.8,cloudy,foggy
27-06-2024 03:00,14.1,78.1,4.1,324,1041.7,1.3,23.6,sunny,foggy
27-06-2024 04:00,20.4,45.6,8.6,254,981.6,16.5,62.1,rainy,snowy
27-06-2024 05:00,10.4,64.9,13.2,240,1005.9,18.1,24.5,snowy,sunny
27-06-2024 06:00,22,56.6,11.8,170,1045.5,7.8,85,rainy,rainy
27-06-2024 07:00,10.5,31.3,12.1,104,982.8,6.2,62.9,foggy,rainy
27-06-2024 08:00,30.5,32.4,7.3,35,1016.3,10.9,30.1,rainy,rainy
27-06-2024 09:00,30.6,79.6,5.5,65,1004.3,19.7,39.4,foggy,foggy
27-06-2024 10:00,29.7,66.5,11.6,184,1025.2,16.7,37.5,foggy,snowy
27-06-2024 11:00,17.1,61.4,12.1,189,991.4,16.2,31.4,foggy,rainy
27-06-2024 12:00,30.9,86.7,10.7,154,1025.7,3.9,63,snowy,rainy
27-06-2024 13:00,23.6,40.4,1.4,226,1049.4,17.9,20.2,snowy,cloudy
27-06-2024 14:00,19.3,45.5,9.3,140,999,11.1,29.2,cloudy,sunny
27-06-2024 15:00,25.6,75.4,5.9,75,1012.3,18.3,8.5,clear,clear
27-06-2024 16:00,10.3,76.5,3.7,145,982.1,13,37.6,snowy,sunny
27-06-2024 17:00,13.6,54.3,10.7,37,1010.4,16.7,6.4,snowy,sunny
27-06-2024 18:00,28.6,87.1,4.8,261,1008.4,3.3,1.8,cloudy,sunny
27-06-2024 19:00,16.1,86.3,13.8,125,1019.5,14.1,64.6,cloudy,foggy
27-06-2024 20:00,25,30.7,5.2,91,998,5.1,16.2,cloudy,cloudy
27-06-2024 21:00,19.6,40.3,8.8,283,1003,3.4,3.5,rainy,snowy
27-06-2024 22:00,31.4,79.2,12.6,344,1022.7,11.5,6.8,foggy,clear
27-06-2024 23:00,33.8,50.1,6.6,260,1043.6,12.1,19.9,snowy,snowy
28-06-2024 00:00,32.1,35.7,12.6,107,996.5,9.8,72.1,sunny,foggy
28-06-2024 01:00,16.8,77.1,11.1,44,1027.4,1.8,1.2,foggy,sunny
28-06-2024 02:00,14.9,57.3,13.9,1,1016.7,4.9,72.7,clear,snowy
28-06-2024 03:00,21.9,59.5,5.6,200,987.3,4.7,59.7,cloudy,rainy
28-06-2024 04:00,10.2,41.2,2.5,89,1019.6,6.3,51.4,clear,rainy
28-06-2024 05:00,10.6,69.7,7,214,1029.6,12.6,90.9,sunny,sunny
28-06-2024 06:00,23.8,63.1,12,114,1021.9,8.8,83,sunny,snowy
28-06-2024 07:00,23,42.4,7.3,318,987.3,19.4,41.9,sunny,snowy
28-06-2024 08:00,34.9,50.4,4.7,91,1039.8,0.3,0.7,cloudy,snowy
28-06-2024 09:00,15,65.8,1.4,325,982.9,4.3,71.1,cloudy,snowy
28-06-2024 10:00,16.5,85.5,5.4,185,996.5,11.5,4.8,clear,rainy
28-06-2024 11:00,12.8,85.2,11,259,1023.1,17.6,27.8,foggy,sunny
28-06-2024 12:00,32.9,47.3,3.1,157,995.3,0.7,49.3,sunny,cloudy
28-06-2024 13:00,29.4,74.1,5.8,56,987.1,17.7,9.9,clear,cloudy
28-06-2024 14:00,30.6,76.5,1.3,46,1015.8,10.1,67.9,rainy,snowy
28-06-2024 15:00,32.6,78.5,11.1,221,1030.6,15.7,32.1,snowy,snowy
28-06-2024 16:00,23.1,64.2,13.3,107,1008.8,19,36.2,snowy,clear
28-06-2024 17:00,21.3,30.6,9,350,1028.9,4.3,64.8,foggy,snowy
28-06-2024 18:00,18.3,75.7,1.4,299,1040.2,11.8,39.8,foggy,cloudy
28-06-2024 19:00,24.7,36.4,4,179,1047.1,17.7,22.5,foggy,foggy
28-06-2024 20:00,21.4,37,7.1,176,996.3,16.9,17.7,clear,foggy
28-06-2024 21:00,21.3,66.3,9.2,179,1022.4,10.4,72.4,clear,snowy
28-06-2024 22:00,33.4,89,7.9,36,998.7,19,75.1,sunny,sunny
28-06-2024 23:00,34.6,44.6,13.8,62,1041,14.2,19.6,clear,snowy
29-06-2024 00:00,29.9,68.7,14.1,267,1042.3,10.5,31.9,cloudy,foggy
29-06-2024 01:00,28.9,48.2,2.5,272,1002.6,1.2,95.7,clear,clear
29-06-2024 02:00,27,83.9,2.9,289,1025.2,9.7,98.4,snowy,cloudy
29-06-2024 03:00,14.2,65.6,6,353,1042.1,8.4,58.5,snowy,sunny
29-06-2024 04:00,11.5,42.4,6.9,301,1015.6,6.1,75.7,cloudy,snowy
29-06-2024 05:00,27.3,45.7,9.2,269,1030.4,18.9,74.8,clear,snowy
29-06-2024 06:00,28.2,55.9,11.8,268,1036.1,18.5,39.6,clear,clear
29-06-2024 07:00,11.2,37.3,2.9,304,1041,6.7,4.8,rainy,cloudy
29-06-2024 08:00,33.2,34.7,12.2,245,1016.1,8.7,74.1,rainy,snowy
29-06-2024 09:00,12.3,70.8,9.5,177,1045.9,15,13.6,snowy,sunny
29-06-2024 10:00,17.1,54.4,14.7,66,1024,16.7,29,foggy,cloudy
29-06-2024 11:00,26.8,73.6,10.1,276,990.6,2.2,31.6,sunny,cloudy
29-06-2024 12:00,14.2,36.6,11,207,1022.9,9.8,34.9,snowy,sunny
29-06-2024 13:00,11.4,66.6,3.7,306,1000.9,18.3,46.6,sunny,foggy
29-06-2024 14:00,18.3,56.6,11.8,37,1006,13.3,50.2,cloudy,snowy
29-06-2024 15:00,29.1,33.5,2.1,118,1036.6,10.9,48.4,clear,foggy
29-06-2024 16:00,20.3,62.7,10.2,25,1048.1,14.4,16.3,rainy,cloudy
29-06-2024 17:00,26.3,35,1.8,5,1040.9,13.2,64.9,sunny,snowy
29-06-2024 18:00,24.5,79.7,2.6,273,1002.8,18.8,79,snowy,rainy
29-06-2024 19:00,10.6,67.9,2.5,232,1011.8,18.3,46.2,sunny,rainy
29-06-2024 20:00,34.7,63.4,1.7,113,1048.8,8,83.8,cloudy,clear
29-06-2024 21:00,11,38,5.5,133,1044.6,0.6,44.4,foggy,sunny
29-06-2024 22:00,34.2,47.2,14.9,312,1048.4,6.7,56.8,snowy,foggy
29-06-2024 23:00,23.7,59.6,5.9,177,1010.3,4.1,7,clear,sunny
30-06-2024 00:00,34.1,68,11.7,24,1036,2.6,14.7,clear,cloudy
30-06-2024 01:00,12.9,41,2.9,47,1041,17.8,76.7,rainy,rainy
30-06-2024 02:00,22.3,30.5,7.4,279,983.1,14.2,24.9,cloudy,snowy
30-06-2024 03:00,14.2,50.7,3.6,342,998.6,0.7,9.4,foggy,sunny
30-06-2024 04:00,11.3,59,3.7,300,1041.8,18.4,56.8,foggy,sunny
30-06-2024 05:00,25.4,41.1,2.4,298,1007.2,18.1,9.4,cloudy,cloudy
30-06-2024 06:00,15.2,59.5,7,71,999.5,19,68.4,rainy,sunny
30-06-2024 07:00,24.7,50.3,2.1,200,999.1,16.6,68.9,clear,clear
30-06-2024 08:00,12.8,57.3,13.7,325,1006.3,1.6,45.3,foggy,cloudy
30-06-2024 09:00,18.3,50.8,7.3,32,997.1,12.5,68.6,cloudy,clear
30-06-2024 10:00,29.5,67.7,12.7,96,980.2,1.7,79.9,rainy,cloudy
30-06-2024 11:00,20.9,32.6,14.7,44,992.1,14.3,19.8,clear,snowy
30-06-2024 12:00,25.7,40.3,10.5,262,1041.8,3.9,65,cloudy,foggy
30-06-2024 13:00,26.2,56,13.6,69,985.3,18.7,69.2,rainy,rainy
30-06-2024 14:00,31.1,51.4,2.9,300,1008.9,18.7,19.4,snowy,cloudy
30-06-2024 15:00,18.1,53.5,12.6,292,1012,11.9,72.7,cloudy,cloudy
30-06-2024 16:00,27.2,78.2,4.8,217,1034.5,15.1,72,foggy,snowy
30-06-2024 17:00,34,83.2,7.6,206,997.7,17.2,15.7,cloudy,snowy
30-06-2024 18:00,28.3,44.9,10.1,171,1001.7,7.8,31.7,clear,rainy
30-06-2024 19:00,22.2,80.2,13.6,245,981,11.6,94.1,cloudy,cloudy
30-06-2024 20:00,25.8,57.5,13.8,255,1043.2,3.5,7.1,sunny,snowy
30-06-2024 21:00,28.5,46.4,2.3,263,1028,19.7,22.9,clear,foggy
30-06-2024 22:00,25.3,89.1,6.1,263,998.4,18.6,57.9,rainy,clear
30-06-2024 23:00,10.4,79.5,12.1,4,1042.1,9.7,96.9,snowy,clear
01-07-2024 00:00,14.9,89.7,10.8,9,986.1,11.1,25.7,clear,snowy
01-07-2024 01:00,30.3,40.1,1.4,270,1005.8,8.7,81.7,rainy,rainy
01-07-2024 02:00,16.8,38.6,7.3,229,1019.5,0,36.7,rainy,snowy
01-07-2024 03:00,28.3,60.2,12.6,311,1015.4,4.6,35.2,snowy,snowy
01-07-2024 04:00,19.3,68.3,11.3,54,1025.8,2,99.6,foggy,clear
01-07-2024 05:00,23,40.3,6.8,40,1000.8,6.5,81.7,foggy,snowy
01-07-2024 06:00,11.7,81.6,11.3,137,1033,4.7,24.9,cloudy,rainy
01-07-2024 07:00,14.5,61.9,8.7,114,1008.4,15.2,18.6,foggy,clear
01-07-2024 08:00,33.9,54.7,13.8,62,988.8,10.1,8.4,cloudy,sunny
01-07-2024 09:00,32.3,66.1,9.2,343,1031.8,16.3,48.3,clear,clear
01-07-2024 10:00,26.3,68.1,6.6,33,1043.8,12.7,33.5,sunny,clear
01-07-2024 11:00,21.5,32.6,13.1,251,1005.5,13.1,38.1,sunny,foggy
01-07-2024 12:00,26.9,90,1.7,196,1021.3,17.5,43.1,sunny,cloudy
01-07-2024 13:00,25.5,51.8,13.6,355,1028.1,16.9,99.1,sunny,snowy
01-07-2024 14:00,24.2,33.7,10.7,251,1038.2,1.3,0.3,clear,foggy
01-07-2024 15:00,11.5,81.1,14.2,61,993.9,11.6,42.6,cloudy,snowy
01-07-2024 16:00,25.8,89.6,4.5,224,1019.9,8.3,6.5,snowy,rainy
01-07-2024 17:00,29.2,79,10.7,355,1031.8,12,67.3,snowy,sunny
01-07-2024 18:00,34.9,81.1,12.3,53,993.9,17.3,5,foggy,cloudy
01-07-2024 19:00,10.3,67.6,10.8,158,1013.1,0.2,76.7,clear,snowy
01-07-2024 20:00,28.3,85.3,3.9,293,1012.5,0.2,86.8,clear,snowy
01-07-2024 21:00,24.3,32.1,4.9,24,1038.8,1.3,97.1,sunny,cloudy
01-07-2024 22:00,20.9,76,8.9,236,1034.4,17.5,12.1,snowy,rainy
01-07-2024 23:00,13.2,70.2,7.3,320,996.2,7.1,97.9,rainy,rainy
02-07-2024 00:00,20.2,33,11.3,99,996.3,7.4,41.2,snowy,snowy
02-07-2024 01:00,18.9,62.6,6.3,227,1030.6,6.9,63.3,snowy,cloudy
02-07-2024 02:00,17.6,60.9,13,177,1031.8,4.6,0,rainy,clear
02-07-2024 03:00,28.3,71.5,7,154,992.5,0.8,37,foggy,clear
02-07-2024 04:00,27.5,34.7,1.6,238,1008.8,18.1,35.3,cloudy,sunny
02-07-2024 05:00,24.7,78.3,1.2,142,1037.8,4.7,50.4,foggy,foggy
02-07-2024 06:00,33.5,38.4,10.1,16,985.6,17.9,13.3,sunny,sunny
02-07-2024 07:00,18.7,55.1,8.6,284,1006.2,19.1,69,rainy,cloudy
02-07-2024 08:00,16.1,82.9,8.6,4,1025.1,11.5,59.6,rainy,rainy
02-07-2024 09:00,26.4,63.6,12.1,10,1034,7.4,21.2,foggy,foggy
02-07-2024 10:00,15,52.8,6.3,207,1025.7,15.3,98.4,sunny,rainy
02-07-2024 11:00,17.9,32.9,14.9,80,1007.8,0.5,0.6,sunny,foggy
02-07-2024 12:00,15.6,70.3,14.2,32,1049.4,18.6,33.6,cloudy,rainy
02-07-2024 13:00,11.7,89.2,1.2,304,982.9,8.2,26.2,foggy,snowy
02-07-2024 14:00,30.7,84.7,13.5,158,1014.6,6.2,56,clear,rainy
02-07-2024 15:00,16.4,73,10.5,273,1015.7,2.5,88.8,clear,cloudy
02-07-2024 16:00,21.8,36.3,8,114,996.8,19.1,65.8,clear,foggy
02-07-2024 17:00,11.1,44.4,9.2,216,1019.1,16.2,4.8,cloudy,clear
02-07-2024 18:00,27.5,41.2,12.8,260,995.4,14.5,86.3,cloudy,snowy
02-07-2024 19:00,18.3,51.3,14.3,157,1011,18.6,26.5,rainy,sunny
